Txn_ID,User_ID,Tran_Source,Create_Date,Txn_Amount,From_Account,To_Account,Resp_Code,Tracer_No,Txn_Type,Particulars,Remarks,Device,IP_Address,Country,city_name,Latitude,Longitude
TXN7690877637,U10051,ATM,2025-12-24 07:26:01.853298,10804.51,AC7106449161,AC7681885785,0,518772,Cash_Withdrawal,ATM Cash Withdrawal,Successful,iOS,192.168.12.151,Bangladesh,Rajshahi,24.3636,88.6241
TXN1587209224,U10051,MobileApp,2025-12-29 07:39:04.539173,4784.67,AC5925167325,AC4546595097,0,231682,Bill_Payment,Electricity Bill,Successful,iOS,192.168.154.118,Bangladesh,Rangpur,25.7439,89.2752
TXN7156853577,U10052,Internet,2025-12-08 06:55:02.557545,5716.23,AC1551056165,AC8068782959,0,181596,Bill_Payment,Electricity Bill,Successful,iOS,192.168.170.221,Bangladesh,Dhaka,23.8103,90.4125
TXN8827245529,U10052,Internet,2025-12-23 20:17:37.899400,23062.98,AC9153371307,AC8214631934,0,750433,Bill_Payment,Electricity Bill,Successful,Android,192.168.186.20,Bangladesh,Dhaka,23.8103,90.4125
TXN1991650380,U10052,MobileApp,2025-12-25 07:35:29.025920,1777.14,AC8720669475,AC7655068860,0,420700,Merchant_Payment,POS Purchase,Successful,iOS,192.168.215.167,Bangladesh,Chattogram,22.3569,91.7832
TXN9372354669,U10053,ATM,2025-12-18 01:51:21.888183,3885.85,AC7686208672,AC5226162177,0,879889,Merchant_Payment,POS Purchase,Successful,iOS,192.168.203.201,Bangladesh,Noakhali,22.8167,91.1
TXN3496871315,U10053,POS,2025-12-19 12:16:03.658537,3433.6,AC8843426489,AC6777561746,12,467127,Merchant_Payment,POS Purchase,Invalid txn,ATM,192.168.118.122,Bangladesh,Others,23.5,90.5
TXN5857935210,U10054,MobileApp,2025-12-02 14:09:15.834501,2387.49,AC3270904136,AC3068768947,12,131589,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.16.161,Bangladesh,Dhaka,23.8103,90.4125
TXN6348859332,U10054,POS,2025-12-08 11:27:58.270513,4204.32,AC5372305199,AC3774755105,0,376295,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.188.49,Bangladesh,Barishal,22.701,90.3535
TXN3486479770,U10054,POS,2025-12-08 12:42:49.790725,545.71,AC7382772115,AC5653539274,0,768982,Bill_Payment,Electricity Bill,Successful,Android,192.168.63.3,Bangladesh,Jessore,23.171,89.2024
TXN9642896250,U10054,MobileApp,2025-12-16 09:16:14.948892,2169.4,AC6217394093,AC6530176728,0,718818,Refund,Refund to {{USER}},Successful,Android,192.168.202.196,Bangladesh,Sylhet,24.8949,91.8687
TXN8230900789,U10055,ATM,2025-12-03 18:03:51.774389,5161.0,AC9564176280,AC1645935529,0,350660,Merchant_Payment,POS Purchase,Successful,Android,192.168.42.101,Bangladesh,Dhaka,23.8103,90.4125
TXN8645190818,U10055,MobileApp,2025-12-20 15:41:19.249890,12750.8,AC7531492925,AC2420005070,0,598694,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.255.37,Bangladesh,Dhaka,23.8103,90.4125
TXN2265439299,U10056,Internet,2025-11-30 15:36:05.144888,19929.36,AC5337235038,AC9481199930,0,314809,Refund,Refund to {{USER}},Successful,Web,192.168.92.195,Bangladesh,Others,23.5,90.5
TXN3556588960,U10057,Internet,2025-12-05 10:13:48.556441,4290.62,AC5729094641,AC7302526920,0,289836,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.51.141,Bangladesh,Chattogram,22.3569,91.7832
TXN3848796780,U10057,POS,2025-12-11 10:34:23.517090,4850.09,AC4376471531,AC5353263231,0,848667,Merchant_Payment,POS Purchase,Successful,ATM,192.168.219.80,Bangladesh,Dhaka,23.8103,90.4125
TXN8440920246,U10057,POS,2025-12-14 19:51:12.622741,6303.61,AC5287512978,AC9212952059,0,415953,Bill_Payment,Electricity Bill,Successful,Android,192.168.129.103,Bangladesh,Bogra,24.85,89.37
TXN7809999019,U10057,Internet,2025-12-20 07:58:49.376424,24772.64,AC3030507418,AC7828555451,0,174375,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.67.242,Bangladesh,Dhaka,23.8103,90.4125
TXN9255076199,U10057,ATM,2025-12-25 11:54:26.202498,12950.0,AC3798054030,AC9033855771,12,988624,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,iOS,192.168.250.129,Bangladesh,Others,23.5,90.5
TXN8632292572,U10057,Internet,2025-12-29 10:02:05.214607,7107.63,AC2659623403,AC5927605948,0,481494,Merchant_Payment,POS Purchase,Successful,Web,192.168.196.209,Bangladesh,Sylhet,24.8949,91.8687
TXN8545311460,U10058,MobileApp,2025-11-30 14:52:28.197299,2931.94,AC3291344211,AC1009158170,12,842195,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.207.187,Bangladesh,Sylhet,24.8949,91.8687
TXN6704895110,U10058,ATM,2025-12-04 16:42:58.109153,10638.75,AC6637798407,AC9688098398,0,643535,Bill_Payment,Electricity Bill,Successful,Android,192.168.65.27,Bangladesh,Dhaka,23.8103,90.4125
TXN8797154282,U10058,MobileApp,2025-12-08 09:59:05.232975,2347.89,AC3624680102,AC9528325963,12,472800,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.236.17,Bangladesh,Others,23.5,90.5
TXN6647995298,U10058,ATM,2025-12-16 10:01:53.211965,12680.77,AC2466549988,AC7348267435,12,917908,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.219.82,Bangladesh,Rangpur,25.7439,89.2752
TXN8698270075,U10059,MobileApp,2025-12-12 18:11:52.846843,2356.03,AC1992075891,AC6657384317,12,468557,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.144.222,Bangladesh,Dhaka,23.8103,90.4125
TXN3956192430,U10059,Internet,2025-12-17 19:07:40.868842,6953.6,AC9217318975,AC5604411137,0,821679,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.89.43,Bangladesh,Rangpur,25.7439,89.2752
TXN6025563793,U10060,POS,2025-12-01 16:54:08.107165,3613.72,AC9143682792,AC2383520437,0,374786,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.155.59,Bangladesh,Others,23.5,90.5
TXN2960836683,U10060,POS,2025-12-12 23:48:15.218772,3453.77,AC9054045964,AC7743821314,0,793948,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.217.57,Bangladesh,Dhaka,23.8103,90.4125
TXN7288453362,U10060,ATM,2025-12-17 00:22:17.180822,17210.01,AC2815478309,AC7426274077,0,436512,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.98.42,Bangladesh,Bogra,24.85,89.37
TXN5540942136,U10060,ATM,2025-12-22 17:19:40.612035,11715.58,AC2096442034,AC2215227941,12,950068,Bill_Payment,Electricity Bill,Invalid txn,ATM,192.168.153.101,Bangladesh,Khulna,22.8456,89.5403
TXN4266007438,U10060,POS,2025-12-26 20:31:13.001195,1122.23,AC3875106022,AC6643159967,12,914295,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.86.59,Bangladesh,Dhaka,23.8103,90.4125
TXN3435804450,U10061,Internet,2025-12-05 23:36:29.467084,36625.44,AC9142260904,AC1725375073,0,114801,Bill_Payment,Electricity Bill,Successful,Android,192.168.122.124,Bangladesh,Dhaka,23.8103,90.4125
TXN8848001832,U10061,MobileApp,2025-12-07 08:00:14.003233,972.0,AC1909250335,AC8691155076,12,399586,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.106.5,Bangladesh,Rangpur,25.7439,89.2752
TXN3658322520,U10061,POS,2025-12-09 11:59:46.015095,391.13,AC6779479379,AC7542030112,0,943835,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.171.169,Bangladesh,Jessore,23.171,89.2024
TXN4918747976,U10061,POS,2025-12-18 19:20:23.475011,845.82,AC8762807880,AC5332393417,0,405013,Bill_Payment,Electricity Bill,Successful,Web,192.168.45.212,Bangladesh,Dhaka,23.8103,90.4125
TXN1515263671,U10061,POS,2025-12-19 17:01:37.305039,2790.53,AC5573221771,AC6912553789,0,440106,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.222.81,Bangladesh,Dhaka,23.8103,90.4125
TXN5897300412,U10061,ATM,2025-12-23 01:17:27.675423,4159.02,AC6867005568,AC2994296807,0,238796,Bill_Payment,Electricity Bill,Successful,Android,192.168.248.54,Bangladesh,Others,23.5,90.5
TXN2368927711,U10061,MobileApp,2025-12-24 16:33:20.019856,9133.47,AC5308884778,AC5464838969,0,780021,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.174.197,Bangladesh,Chattogram,22.3569,91.7832
TXN8415601805,U10061,Internet,2025-12-25 11:12:18.481449,5273.54,AC5816290971,AC4479850580,0,851933,Bill_Payment,Electricity Bill,Successful,ATM,192.168.54.182,Bangladesh,Dhaka,23.8103,90.4125
TXN3393484537,U10062,Internet,2025-12-08 15:10:28.989078,6123.29,AC9913089904,AC4227351259,12,517197,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.48.138,Bangladesh,Chattogram,22.3569,91.7832
TXN2766239702,U10062,Internet,2025-12-15 08:55:19.981300,11368.15,AC4155359686,AC1421469784,0,423986,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.80.140,Bangladesh,Dhaka,23.8103,90.4125
TXN3768460314,U10063,Internet,2025-11-30 20:08:58.974875,29431.16,AC5865293417,AC5390841152,0,507195,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.50.223,Bangladesh,Dhaka,23.8103,90.4125
TXN3339961036,U10063,Internet,2025-12-06 09:43:21.761177,3063.25,AC9576180975,AC6203989050,0,509440,Cash_Withdrawal,ATM Cash Withdrawal,Successful,iOS,192.168.213.109,Bangladesh,Chattogram,22.3569,91.7832
TXN4156695991,U10063,ATM,2025-12-10 09:05:05.249604,7632.46,AC3813149452,AC4770723297,12,599188,Fund_Transfer,Transfer to {{BEN}},Invalid txn,POS,192.168.126.143,Bangladesh,Dhaka,23.8103,90.4125
TXN8554340058,U10065,MobileApp,2025-11-30 09:35:31.851992,1905.38,AC4166934757,AC1193033329,0,689732,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.226.13,Bangladesh,Kustia,,
TXN6456978002,U10065,Internet,2025-12-04 17:45:29.185943,8449.14,AC5999047388,AC5775617298,0,945594,Merchant_Payment,POS Purchase,Successful,Android,192.168.156.27,Bangladesh,Gazipur,23.999,90.42
TXN9489584052,U10065,POS,2025-12-22 09:08:38.152251,2192.91,AC6165641852,AC3733491280,0,722583,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.83.56,Bangladesh,Rajshahi,24.3636,88.6241
TXN1267564165,U10065,ATM,2025-12-24 19:43:02.703942,2776.64,AC5014144721,AC7151987529,0,923340,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.17.236,Bangladesh,Chattogram,22.3569,91.7832
TXN3484926097,U10065,POS,2025-12-25 07:42:06.733368,2852.33,AC2090864687,AC8203123690,0,583643,Merchant_Payment,POS Purchase,Successful,Android,192.168.132.38,Bangladesh,Rangpur,25.7439,89.2752
TXN8180722642,U10065,Internet,2025-12-27 00:37:53.221585,37737.0,AC2109637897,AC6160114352,0,582928,Bill_Payment,Electricity Bill,Successful,ATM,192.168.201.169,Bangladesh,Chattogram,22.3569,91.7832
TXN6878139544,U10066,ATM,2025-12-01 18:11:32.954000,7643.49,AC8152347654,AC8284087287,0,599416,Bill_Payment,Electricity Bill,Successful,iOS,192.168.240.105,Bangladesh,Bogra,24.85,89.37
TXN1802977768,U10066,MobileApp,2025-12-04 08:56:14.685986,4349.64,AC4764604626,AC1406786798,0,257254,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.102.212,Bangladesh,Bogra,24.85,89.37
TXN8611788321,U10066,Internet,2025-12-10 20:43:52.736233,27397.01,AC8481016043,AC8477548580,12,809138,Fund_Transfer,Transfer to {{BEN}},Invalid txn,ATM,192.168.38.240,Bangladesh,Dhaka,23.8103,90.4125
TXN8339194657,U10066,POS,2025-12-26 19:06:45.538497,1146.76,AC9176069739,AC4499458234,0,584815,Merchant_Payment,POS Purchase,Successful,Android,192.168.210.78,Bangladesh,Chattogram,22.3569,91.7832
TXN4043641448,U10066,ATM,2025-12-30 17:37:10.650150,9964.2,AC4216844473,AC8527110293,0,597450,Bill_Payment,Electricity Bill,Successful,Android,192.168.114.208,Bangladesh,Dhaka,23.8103,90.4125
TXN4209549271,U10067,MobileApp,2025-12-25 21:57:40.281366,5803.46,AC2213921156,AC9137903792,0,704473,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.49.250,Bangladesh,Chattogram,22.3569,91.7832
TXN6872808682,U10067,ATM,2025-12-27 17:41:58.497706,10433.88,AC5456183581,AC3052926058,12,978301,Refund,Refund to {{USER}},Invalid txn,Android,192.168.142.197,Bangladesh,Barishal,22.701,90.3535
TXN1025812146,U10068,MobileApp,2025-12-11 20:29:29.535574,1165.76,AC1298241352,AC2084476569,12,415339,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.50.193,Bangladesh,Dhaka,23.8103,90.4125
TXN4736860715,U10068,MobileApp,2025-12-13 07:40:21.687033,1380.93,AC7641500242,AC1081510597,0,155271,Refund,Refund to {{USER}},Successful,iOS,192.168.28.177,Bangladesh,Chattogram,22.3569,91.7832
TXN1532597934,U10068,ATM,2025-12-22 04:13:38.307791,13013.84,AC3133988525,AC1957724244,0,456509,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.168.117,Bangladesh,Rangpur,25.7439,89.2752
TXN1220162779,U10069,Internet,2025-12-04 18:24:34.691768,14244.89,AC6111968281,AC3698400897,0,651879,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.204.176,Bangladesh,Bogra,24.85,89.37
TXN2203946758,U10069,ATM,2025-12-11 20:33:17.194141,7186.54,AC3799952750,AC4039603388,0,702981,Bill_Payment,Electricity Bill,Successful,ATM,192.168.222.23,Bangladesh,Chattogram,22.3569,91.7832
TXN8716701460,U10069,POS,2025-12-22 20:17:12.803580,4086.1,AC4347743678,AC5202095270,0,329850,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.138.106,Bangladesh,Others,23.5,90.5
TXN3426949100,U10069,POS,2025-12-23 15:22:29.160865,3856.69,AC6775202641,AC6688270074,12,514342,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.187.72,Bangladesh,Jessore,23.171,89.2024
TXN7693400393,U10070,MobileApp,2025-12-02 10:10:55.259897,4530.15,AC9234930341,AC8575059073,0,120061,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.234.92,Bangladesh,Kustia,,
TXN8543807027,U10070,Internet,2025-12-03 07:34:15.852426,11881.99,AC8559218528,AC7489942029,0,179326,Merchant_Payment,POS Purchase,Successful,Android,192.168.104.12,Bangladesh,Dhaka,23.8103,90.4125
TXN3081852689,U10070,Internet,2025-12-05 23:44:50.875179,12405.61,AC2407387234,AC3670422944,0,206628,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.59.50,Bangladesh,Satkhira,22.71,89.0833
TXN6882857460,U10070,POS,2025-12-15 17:01:30.840141,5005.15,AC9042584341,AC6674966754,0,578245,Bill_Payment,Electricity Bill,Successful,Android,192.168.206.37,Bangladesh,Dhaka,23.8103,90.4125
TXN1986140459,U10070,MobileApp,2025-12-24 14:02:40.805765,9763.26,AC2142831243,AC1253505533,12,217968,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.72.189,Bangladesh,Sylhet,24.8949,91.8687
TXN5327254406,U10071,ATM,2025-11-30 18:35:11.582788,12279.7,AC2941632604,AC4619252545,12,736199,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.123.82,Bangladesh,Dhaka,23.8103,90.4125
TXN5395066167,U10071,Internet,2025-12-04 16:21:47.442656,889.77,AC2283534011,AC2352448428,0,865576,Merchant_Payment,POS Purchase,Successful,iOS,192.168.86.128,Bangladesh,Joypurhat,25.0963,89.0167
TXN8129092352,U10071,MobileApp,2025-12-14 20:25:53.689321,1625.43,AC2234256145,AC6440973318,0,954802,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.44.210,Bangladesh,Chattogram,22.3569,91.7832
TXN6406907415,U10072,MobileApp,2025-11-30 13:54:33.834697,4500.55,AC7504028575,AC7947715992,0,414157,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.22.118,Bangladesh,Dhaka,23.8103,90.4125
TXN2128048974,U10072,ATM,2025-12-22 11:23:00.758970,13281.6,AC1844481067,AC6955247566,0,751884,Bill_Payment,Electricity Bill,Successful,Android,192.168.125.185,Bangladesh,Khulna,22.8456,89.5403
TXN3293417787,U10072,MobileApp,2025-12-29 09:52:23.893466,1125.95,AC3380528209,AC6945557463,12,417473,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.228.22,Bangladesh,Sylhet,24.8949,91.8687
TXN2459046055,U10073,MobileApp,2025-11-30 04:48:37.629512,5560.27,AC9528247919,AC2000383172,0,645083,Merchant_Payment,POS Purchase,Successful,Android,192.168.239.14,Bangladesh,Others,23.5,90.5
TXN2297427539,U10073,POS,2025-12-18 15:29:13.571779,3419.93,AC1916413052,AC7062244371,12,960667,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.68.188,Bangladesh,Sylhet,24.8949,91.8687
TXN6623890958,U10074,ATM,2025-12-14 18:03:30.953249,17655.41,AC6002863251,AC6918390612,12,799847,Bill_Payment,Electricity Bill,Invalid txn,Web,192.168.95.58,Bangladesh,Others,23.5,90.5
TXN5205867477,U10074,ATM,2025-12-18 10:20:35.288899,15869.14,AC8349036929,AC4592614496,0,435893,Merchant_Payment,POS Purchase,Successful,Android,192.168.78.122,Bangladesh,Dhaka,23.8103,90.4125
TXN9102849536,U10075,Internet,2025-12-22 11:39:03.146354,33612.36,AC5866842062,AC9235513022,0,106473,Merchant_Payment,POS Purchase,Successful,ATM,192.168.27.175,Bangladesh,Barishal,22.701,90.3535
TXN4362007097,U10075,POS,2025-12-27 13:08:59.698339,4765.63,AC5936941476,AC5292166974,12,155995,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.139.235,Bangladesh,Khulna,22.8456,89.5403
TXN6358172635,U10076,ATM,2025-12-23 05:12:40.687401,5011.92,AC4236144724,AC9123714450,0,114788,Merchant_Payment,POS Purchase,Successful,Android,192.168.86.55,Bangladesh,Dhaka,23.8103,90.4125
TXN7040631849,U10077,MobileApp,2025-12-05 14:12:40.840800,802.02,AC7770055820,AC9115749596,0,982831,Merchant_Payment,POS Purchase,Successful,Android,192.168.3.61,Bangladesh,Dhaka,23.8103,90.4125
TXN2243555468,U10077,POS,2025-12-08 09:45:03.764994,744.01,AC6436387501,AC5393207085,0,815017,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.205.200,Bangladesh,Feni,23.014,91.4
TXN6684558509,U10078,POS,2025-12-02 18:43:53.990157,2958.69,AC8737998362,AC1833813524,0,486471,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.246.1,Bangladesh,Others,23.5,90.5
TXN9442786122,U10078,POS,2025-12-18 12:48:34.487267,6395.97,AC3397690184,AC4376171263,12,263783,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.107.213,Bangladesh,Dhaka,23.8103,90.4125
TXN2652199504,U10078,ATM,2025-12-20 19:00:39.299894,6939.07,AC9967026366,AC7431134893,0,934434,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.125.200,Bangladesh,Khulna,22.8456,89.5403
TXN5949938201,U10078,POS,2025-12-23 13:32:19.400089,2411.81,AC6962928528,AC1281812250,0,954399,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Web,192.168.228.106,Bangladesh,Others,23.5,90.5
TXN1157764783,U10078,Internet,2025-12-23 16:33:44.023763,38382.86,AC2233176584,AC6655937812,0,244923,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.143.197,Bangladesh,Dhaka,23.8103,90.4125
TXN3850760854,U10079,POS,2025-12-17 09:03:22.034106,4935.44,AC5864106588,AC3717315706,0,409877,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.160.244,Bangladesh,Dhaka,23.8103,90.4125
TXN8266612593,U10079,MobileApp,2025-12-21 18:24:40.728774,6198.09,AC5595043554,AC7826383363,0,354930,Bill_Payment,Electricity Bill,Successful,Android,192.168.66.40,Bangladesh,Dhaka,23.8103,90.4125
TXN5366600890,U10080,POS,2025-12-04 15:58:09.336827,5230.19,AC5977228831,AC4134838847,0,678635,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.100.139,Bangladesh,Feni,23.014,91.4
TXN9012860543,U10080,Internet,2025-12-10 12:37:19.003600,19666.97,AC9645777647,AC1122588459,0,342883,Bill_Payment,Electricity Bill,Successful,iOS,192.168.28.196,Bangladesh,Jessore,23.171,89.2024
TXN2345068488,U10080,ATM,2025-12-14 13:16:53.268359,12584.11,AC6578818551,AC4370553829,12,558034,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.241.168,Bangladesh,Dhaka,23.8103,90.4125
TXN1415893647,U10081,MobileApp,2025-12-05 05:01:28.996608,2608.31,AC1574604137,AC1108797334,12,700543,Merchant_Payment,POS Purchase,Invalid txn,ATM,192.168.113.224,Bangladesh,Dhaka,23.8103,90.4125
TXN2123407350,U10081,ATM,2025-12-25 20:37:16.347979,10135.94,AC2630691029,AC4714025482,0,506500,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.65.174,Bangladesh,Dhaka,23.8103,90.4125
TXN8890003904,U10082,Internet,2025-12-22 04:21:14.305233,19316.84,AC4198145194,AC4089948322,0,532316,Merchant_Payment,POS Purchase,Successful,Web,192.168.164.153,Bangladesh,Barishal,22.701,90.3535
TXN3942818241,U10083,MobileApp,2025-12-03 12:46:51.026812,3032.37,AC6116963045,AC6601571391,12,169264,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.206.149,Bangladesh,Dhaka,23.8103,90.4125
TXN2859126766,U10083,MobileApp,2025-12-28 17:32:05.888837,3767.33,AC6544478725,AC5824643270,0,982046,Merchant_Payment,POS Purchase,Successful,Android,192.168.230.221,Bangladesh,Chattogram,22.3569,91.7832
TXN8199401594,U10084,POS,2025-11-30 19:35:26.615593,3086.14,AC6187692785,AC3763406246,0,428704,Bill_Payment,Electricity Bill,Successful,Android,192.168.166.19,Bangladesh,Sylhet,24.8949,91.8687
TXN5294422533,U10084,Internet,2025-12-10 05:27:42.563367,6561.76,AC6645149548,AC4588663207,12,627470,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.207.69,Bangladesh,Others,23.5,90.5
TXN2122181544,U10084,Internet,2025-12-15 18:03:40.542059,36227.3,AC3682824534,AC2137511522,0,411506,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.131.91,Bangladesh,Sylhet,24.8949,91.8687
TXN6058639853,U10084,MobileApp,2025-12-18 12:38:40.010401,3920.5,AC1513309454,AC4184310286,0,219931,Merchant_Payment,POS Purchase,Successful,iOS,192.168.65.17,Bangladesh,Dhaka,23.8103,90.4125
TXN7157943213,U10084,Internet,2025-12-28 15:06:18.605049,9378.72,AC7346739840,AC4785842361,12,285397,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.158.16,Bangladesh,Rajshahi,24.3636,88.6241
TXN1779605870,U10084,ATM,2025-12-29 12:33:31.316306,8127.33,AC5150044357,AC4021936346,12,820385,Bill_Payment,Electricity Bill,Invalid txn,Web,192.168.1.145,Bangladesh,Others,23.5,90.5
TXN2941956915,U10084,Internet,2025-12-29 21:32:05.876826,15332.16,AC9093025717,AC4234329972,0,341781,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.162.222,Bangladesh,Feni,23.014,91.4
TXN5736593884,U10085,MobileApp,2025-12-16 17:48:35.019167,961.33,AC6552667777,AC2815978747,0,529629,Bill_Payment,Electricity Bill,Successful,Android,192.168.30.235,Bangladesh,Dhaka,23.8103,90.4125
TXN6633890047,U10085,MobileApp,2025-12-30 18:04:28.866102,6613.41,AC7199667636,AC3827064917,0,340878,Merchant_Payment,POS Purchase,Successful,Android,192.168.46.43,Bangladesh,Others,23.5,90.5
